,REG_SEASON_BENCH_PROP,SERIES_BENCH_PROP,REG_SEASON_PLAYOFF_PROP_CHANGE,TEAM_OPP_BENCH_PTS_DIFF,TEAM_OPP_BENCH_PROP_CHG,WL
128,-2.1766122141787765,0.24310344827586206,9.953440313643195,10,0.015096077915240815,1
129,-2.1766122141787765,0.16934046345811052,13.853467917413617,-56,-0.3226381461675579,0
130,-1.0173259895024833,0.35376532399299476,3.875708613890683,31,0.13784168535758548,1
131,-1.0173259895024833,0.20318725099601595,6.006839673825947,-39,-0.21751292701534283,0
132,-1.0173259895024833,0.2584856396866841,4.9357156967621325,-8,-0.011229688965499727,1
133,-0.34335146839406755,0.23948811700182815,2.4336889558133965,-10,-0.014871575453472806,0
134,-0.34335146839406755,0.23471074380165288,2.4628706928057102,-60,-0.38301284673921937,1
135,-1.1083648658971363,0.2614213197969543,5.239764632655065,8,0.01135722709326767,0
136,-1.1083648658971363,0.21636615811373092,6.122635053280995,-143,-0.47608997165772177,1
137,-1.5115473925256078,0.3091684434968017,5.889073979962138,1,0.07994254915896717,0
138,0.7169865464851637,0.4155844155844156,-0.7252488774799251,36,0.4780058651026393,0
139,-0.40471512956451017,0.2727272727272727,2.483955475069871,-6,0.04634581105169341,0
140,-0.40471512956451017,0.28628230616302186,2.4136924317426987,-1,-0.07402481661753625,1
141,0.08853983353400248,0.24561403508771928,0.6395163920401328,-19,-0.09323623524219354,0
142,0.08853983353400248,0.2811791383219955,0.6851123662218138,-36,-0.32341269841269843,1
143,0.972588850104673,0.3804143126177024,-1.556656828740502,60,0.6207792896740139,0
144,1.3129951356301215,0.4129834254143646,-2.179292569218087,143,0.9087246777163904,0
145,1.53872753279241,0.525065963060686,-1.9305413815493637,119,1.730343007915567,0
146,0.13047215760758682,0.3109090909090909,0.5803527094492822,-31,-0.12114311431143117,0
147,-0.32065086342265986,0.31265508684863524,2.025573793328031,48,0.7436533689635427,0
148,0.4980832236446861,0.28546712802768165,-0.744800625858355,17,0.17851631908725324,0
149,-1.4108169268921813,0.28125,6.016237962283311,-32,-0.2915348101265823,1
150,-1.4108169268921813,0.16666666666666666,9.46490156135309,3,-0.040404040404040525,1
151,-1.4108169268921813,0.15220483641536273,10.269199061730873,-97,-0.4784746046355954,1
152,-1.4108169268921813,0.2283464566929134,7.1784051625967935,-37,-0.3199792333650601,1
153,-0.4624859879520668,0.2918454935622318,2.5846946351886992,97,0.9174521679836349,0
154,-0.4624859879520668,0.40545454545454546,2.1406605084019583,67,0.18517482517482514,1
155,-0.4624859879520668,0.26783310901749663,2.7267692917004305,66,0.5103370809257328,1
156,-0.4624859879520668,0.31703204047217537,2.4587988875296576,43,0.24845031110077345,1
157,-0.08279303042836937,0.44660194174757284,1.1853843942200444,44,0.03356449375866863,1
158,-0.08279303042836937,0.23519736842105263,1.3520151223807593,10,0.06988276612584092,0
159,-1.609688458242195,0.33579335793357934,5.79368760641357,37,0.47054332612291633,0
160,-1.609688458242195,0.369969040247678,5.350873405960075,50,0.2841253460448508,1
161,-1.609688458242195,0.20588235294117646,8.818486797176377,-15,-0.12068311195445922,1
162,-1.3339156503015754,0.2334293948126801,6.714428773514157,-64,-0.3472239932671955,1
163,-1.3339156503015754,0.23413897280966767,6.697110712900923,15,0.137246439361243,0
164,-0.1235880672632695,0.30714285714285716,1.4023797538804124,13,-0.09402515723270434,1
