,TEAM_ID,GAME_ID,SEASON,BENCH_PTS,OFF_RTG,SEASON_W_PCT
0,1610612748,0021000001,2010-11,23.0,109.3,0.707
1,1610612738,0021000001,2010-11,26.0,104.0,0.683
2,1610612756,0021000002,2010-11,29.0,107.0,0.488
3,1610612757,0021000002,2010-11,32.0,105.6,0.585
4,1610612745,0021000003,2010-11,30.0,108.0,0.524
5,1610612747,0021000003,2010-11,32.0,107.9,0.695
6,1610612738,0021000004,2010-11,28.0,104.0,0.683
7,1610612739,0021000004,2010-11,32.0,99.5,0.232
8,1610612765,0021000005,2010-11,47.0,104.6,0.366
9,1610612751,0021000005,2010-11,36.0,100.2,0.293
10,1610612748,0021000006,2010-11,30.0,109.3,0.707
11,1610612755,0021000006,2010-11,57.0,104.0,0.5
12,1610612752,0021000007,2010-11,41.0,108.3,0.512
13,1610612761,0021000007,2010-11,33.0,103.3,0.268
14,1610612737,0021000008,2010-11,50.0,103.2,0.537
15,1610612763,0021000008,2010-11,28.0,104.4,0.561
16,1610612758,0021000009,2010-11,35.0,100.6,0.293
17,1610612750,0021000009,2010-11,54.0,101.1,0.207
18,1610612749,0021000010,2010-11,22.0,99.0,0.427
19,1610612740,0021000010,2010-11,27.0,103.8,0.561
20,1610612741,0021000011,2010-11,17.0,105.5,0.756
21,1610612760,0021000011,2010-11,24.0,108.6,0.671
22,1610612766,0021000012,2010-11,26.0,100.8,0.415
23,1610612742,0021000012,2010-11,18.0,107.6,0.695
24,1610612754,0021000013,2010-11,17.0,101.9,0.451
25,1610612759,0021000013,2010-11,32.0,109.4,0.744
26,1610612762,0021000014,2010-11,36.0,104.9,0.476
27,1610612743,0021000014,2010-11,30.0,109.5,0.61
28,1610612745,0021000015,2010-11,29.0,108.0,0.524
29,1610612744,0021000015,2010-11,21.0,105.5,0.439
30,1610612757,0021000016,2010-11,17.0,105.6,0.585
31,1610612746,0021000016,2010-11,28.0,101.8,0.39
32,1610612764,0021000017,2010-11,35.0,99.6,0.28
33,1610612753,0021000017,2010-11,35.0,105.7,0.634
34,1610612756,0021000018,2010-11,50.0,107.0,0.488
35,1610612762,0021000018,2010-11,16.0,104.9,0.476
36,1610612754,0021000019,2010-11,33.0,101.9,0.451
37,1610612766,0021000019,2010-11,27.0,100.8,0.415
38,1610612758,0021000020,2010-11,35.0,100.6,0.293
39,1610612751,0021000020,2010-11,32.0,100.2,0.293
40,1610612737,0021000021,2010-11,36.0,103.2,0.537
41,1610612755,0021000021,2010-11,40.0,104.0,0.5
42,1610612739,0021000022,2010-11,52.0,99.5,0.232
43,1610612761,0021000022,2010-11,40.0,103.3,0.268
44,1610612752,0021000023,2010-11,41.0,108.3,0.512
45,1610612738,0021000023,2010-11,24.0,104.0,0.683
46,1610612760,0021000024,2010-11,19.0,108.6,0.671
47,1610612765,0021000024,2010-11,46.0,104.6,0.366
48,1610612753,0021000025,2010-11,33.0,105.7,0.634
49,1610612748,0021000025,2010-11,37.0,109.3,0.707
50,1610612749,0021000026,2010-11,36.0,99.0,0.427
51,1610612750,0021000026,2010-11,34.0,101.1,0.207
52,1610612743,0021000027,2010-11,27.0,109.5,0.61
53,1610612740,0021000027,2010-11,37.0,103.8,0.561
54,1610612763,0021000028,2010-11,18.0,104.4,0.561
55,1610612742,0021000028,2010-11,20.0,107.6,0.695
56,1610612746,0021000029,2010-11,22.0,101.8,0.39
57,1610612744,0021000029,2010-11,31.0,105.5,0.439
58,1610612747,0021000030,2010-11,25.0,107.9,0.695
59,1610612756,0021000030,2010-11,33.0,107.0,0.488
60,1610612764,0021000031,2010-11,10.0,99.6,0.28
61,1610612737,0021000031,2010-11,29.0,103.2,0.537
62,1610612758,0021000032,2010-11,23.0,100.6,0.293
63,1610612739,0021000032,2010-11,41.0,99.5,0.232
64,1610612757,0021000033,2010-11,20.0,105.6,0.585
65,1610612752,0021000033,2010-11,44.0,108.3,0.512
66,1610612755,0021000034,2010-11,40.0,104.0,0.5
67,1610612754,0021000034,2010-11,23.0,101.9,0.451
68,1610612765,0021000035,2010-11,44.0,104.6,0.366
69,1610612741,0021000035,2010-11,25.0,105.5,0.756
70,1610612750,0021000036,2010-11,41.0,101.1,0.207
71,1610612763,0021000036,2010-11,12.0,104.4,0.561
72,1610612743,0021000037,2010-11,42.0,109.5,0.61
73,1610612745,0021000037,2010-11,20.0,108.0,0.524
74,1610612766,0021000038,2010-11,20.0,100.8,0.415
75,1610612749,0021000038,2010-11,23.0,99.0,0.427
76,1610612740,0021000039,2010-11,35.0,103.8,0.561
77,1610612759,0021000039,2010-11,25.0,109.4,0.744
78,1610612748,0021000040,2010-11,33.0,109.3,0.707
79,1610612751,0021000040,2010-11,40.0,100.2,0.293
80,1610612742,0021000041,2010-11,30.0,107.6,0.695
81,1610612746,0021000041,2010-11,31.0,101.8,0.39
82,1610612762,0021000042,2010-11,25.0,104.9,0.476
83,1610612760,0021000042,2010-11,26.0,108.6,0.671
84,1610612744,0021000043,2010-11,34.0,105.5,0.439
85,1610612747,0021000043,2010-11,25.0,107.9,0.695
86,1610612757,0021000044,2010-11,29.0,105.6,0.585
87,1610612741,0021000044,2010-11,29.0,105.5,0.756
88,1610612761,0021000045,2010-11,30.0,103.3,0.268
89,1610612758,0021000045,2010-11,32.0,100.6,0.293
90,1610612759,0021000046,2010-11,32.0,109.4,0.744
91,1610612746,0021000046,2010-11,7.0,101.8,0.39
92,1610612737,0021000047,2010-11,26.0,103.2,0.537
93,1610612739,0021000047,2010-11,32.0,99.5,0.232
94,1610612755,0021000048,2010-11,62.0,104.0,0.5
95,1610612764,0021000048,2010-11,41.0,99.6,0.28
96,1610612738,0021000049,2010-11,29.0,104.0,0.683
97,1610612765,0021000049,2010-11,25.0,104.6,0.366
98,1610612750,0021000050,2010-11,56.0,101.1,0.207
99,1610612748,0021000050,2010-11,58.0,109.3,0.707
100,1610612753,0021000051,2010-11,12.0,105.7,0.634
101,1610612752,0021000051,2010-11,26.0,108.3,0.512
102,1610612757,0021000052,2010-11,43.0,105.6,0.585
103,1610612749,0021000052,2010-11,32.0,99.0,0.427
104,1610612763,0021000053,2010-11,30.0,104.4,0.561
105,1610612747,0021000053,2010-11,50.0,107.9,0.695
106,1610612765,0021000054,2010-11,35.0,104.6,0.366
107,1610612737,0021000054,2010-11,25.0,103.2,0.537
108,1610612766,0021000055,2010-11,12.0,100.8,0.415
109,1610612751,0021000055,2010-11,28.0,100.2,0.293
110,1610612750,0021000056,2010-11,35.0,101.1,0.207
111,1610612753,0021000056,2010-11,56.0,105.7,0.634
112,1610612754,0021000057,2010-11,32.0,101.9,0.451
113,1610612755,0021000057,2010-11,41.0,104.0,0.5
114,1610612749,0021000058,2010-11,38.0,99.0,0.427
115,1610612738,0021000058,2010-11,19.0,104.0,0.683
116,1610612740,0021000059,2010-11,31.0,103.8,0.561
117,1610612745,0021000059,2010-11,36.0,108.0,0.524
118,1610612742,0021000060,2010-11,19.0,107.6,0.695
119,1610612743,0021000060,2010-11,30.0,109.5,0.61
120,1610612761,0021000061,2010-11,44.0,103.3,0.268
121,1610612762,0021000061,2010-11,36.0,104.9,0.476
122,1610612759,0021000062,2010-11,26.0,109.4,0.744
123,1610612756,0021000062,2010-11,45.0,107.0,0.488
124,1610612763,0021000063,2010-11,13.0,104.4,0.561
125,1610612744,0021000063,2010-11,27.0,105.5,0.439
126,1610612760,0021000064,2010-11,33.0,108.6,0.671
127,1610612746,0021000064,2010-11,29.0,101.8,0.39
128,1610612747,0021000065,2010-11,14.0,107.9,0.695
129,1610612758,0021000065,2010-11,31.0,100.6,0.293
130,1610612752,0021000066,2010-11,55.0,108.3,0.512
131,1610612741,0021000066,2010-11,37.0,105.5,0.756
132,1610612760,0021000067,2010-11,18.0,108.6,0.671
133,1610612757,0021000067,2010-11,20.0,105.6,0.585
134,1610612749,0021000068,2010-11,28.0,99.0,0.427
135,1610612754,0021000068,2010-11,27.0,101.9,0.451
136,1610612751,0021000069,2010-11,39.0,100.2,0.293
137,1610612753,0021000069,2010-11,24.0,105.7,0.634
138,1610612739,0021000070,2010-11,48.0,99.5,0.232
139,1610612755,0021000070,2010-11,42.0,104.0,0.5
140,1610612766,0021000071,2010-11,24.0,100.8,0.415
141,1610612765,0021000071,2010-11,41.0,104.6,0.366
142,1610612764,0021000072,2010-11,33.0,99.6,0.28
143,1610612752,0021000072,2010-11,54.0,108.3,0.512
144,1610612741,0021000073,2010-11,19.0,105.5,0.756
145,1610612738,0021000073,2010-11,37.0,104.0,0.683
146,1610612737,0021000074,2010-11,47.0,103.2,0.537
147,1610612750,0021000074,2010-11,38.0,101.1,0.207
148,1610612748,0021000075,2010-11,28.0,109.3,0.707
149,1610612740,0021000075,2010-11,21.0,103.8,0.561
150,1610612763,0021000076,2010-11,15.0,104.4,0.561
151,1610612756,0021000076,2010-11,40.0,107.0,0.488
152,1610612746,0021000077,2010-11,30.0,101.8,0.39
153,1610612743,0021000077,2010-11,36.0,109.5,0.61
154,1610612762,0021000078,2010-11,16.0,104.9,0.476
155,1610612744,0021000078,2010-11,13.0,105.5,0.439
156,1610612761,0021000079,2010-11,52.0,103.3,0.268
157,1610612747,0021000079,2010-11,30.0,107.9,0.695
158,1610612753,0021000080,2010-11,19.0,105.7,0.634
159,1610612766,0021000080,2010-11,20.0,100.8,0.415
160,1610612739,0021000081,2010-11,41.0,99.5,0.232
161,1610612764,0021000081,2010-11,18.0,99.6,0.28
162,1610612751,0021000082,2010-11,33.0,100.2,0.293
163,1610612748,0021000082,2010-11,22.0,109.3,0.707
164,1610612740,0021000083,2010-11,12.0,103.8,0.561
165,1610612749,0021000083,2010-11,26.0,99.0,0.427
166,1610612745,0021000084,2010-11,38.0,108.0,0.524
167,1610612759,0021000084,2010-11,28.0,109.4,0.744
168,1610612743,0021000085,2010-11,40.0,109.5,0.61
169,1610612742,0021000085,2010-11,19.0,107.6,0.695
170,1610612746,0021000086,2010-11,19.0,101.8,0.39
171,1610612762,0021000086,2010-11,9.0,104.9,0.476
172,1610612761,0021000087,2010-11,46.0,103.3,0.268
173,1610612757,0021000087,2010-11,15.0,105.6,0.585
174,1610612763,0021000088,2010-11,14.0,104.4,0.561
175,1610612758,0021000088,2010-11,33.0,100.6,0.293
176,1610612755,0021000089,2010-11,36.0,104.0,0.5
177,1610612752,0021000089,2010-11,36.0,108.3,0.512
178,1610612756,0021000090,2010-11,46.0,107.0,0.488
179,1610612737,0021000090,2010-11,19.0,103.2,0.537
180,1610612744,0021000091,2010-11,27.0,105.5,0.439
181,1610612765,0021000091,2010-11,31.0,104.6,0.366
182,1610612750,0021000092,2010-11,50.0,101.1,0.207
183,1610612745,0021000092,2010-11,43.0,108.0,0.524
184,1610612738,0021000093,2010-11,33.0,104.0,0.683
185,1610612760,0021000093,2010-11,12.0,108.6,0.671
186,1610612757,0021000094,2010-11,42.0,105.6,0.585
187,1610612747,0021000094,2010-11,45.0,107.9,0.695
188,1610612759,0021000095,2010-11,,109.4,0.744
189,1610612766,0021000095,2010-11,,100.8,0.415
190,1610612737,0021000096,2010-11,24.0,103.2,0.537
191,1610612753,0021000096,2010-11,35.0,105.7,0.634
192,1610612744,0021000097,2010-11,18.0,105.5,0.439
193,1610612761,0021000097,2010-11,39.0,103.3,0.268
194,1610612743,0021000098,2010-11,21.0,109.5,0.61
195,1610612741,0021000098,2010-11,20.0,105.5,0.756
196,1610612756,0021000099,2010-11,37.0,107.0,0.488
197,1610612763,0021000099,2010-11,22.0,104.4,0.561
198,1610612738,0021000100,2010-11,21.0,104.0,0.683
199,1610612742,0021000100,2010-11,35.0,107.6,0.695
200,1610612743,0021000101,2010-11,57.0,109.5,0.61
201,1610612754,0021000101,2010-11,46.0,101.9,0.451
202,1610612739,0021000102,2010-11,52.0,99.5,0.232
203,1610612751,0021000102,2010-11,15.0,100.2,0.293
204,1610612762,0021000103,2010-11,28.0,104.9,0.476
205,1610612748,0021000103,2010-11,24.0,109.3,0.707
206,1610612752,0021000104,2010-11,31.0,108.3,0.512
207,1610612749,0021000104,2010-11,42.0,99.0,0.427
208,1610612746,0021000105,2010-11,43.0,101.8,0.39
209,1610612740,0021000105,2010-11,47.0,103.8,0.561
210,1610612765,0021000106,2010-11,30.0,104.6,0.366
211,1610612757,0021000106,2010-11,38.0,105.6,0.585
212,1610612750,0021000107,2010-11,24.0,101.1,0.207
213,1610612747,0021000107,2010-11,18.0,107.9,0.695
214,1610612749,0021000108,2010-11,57.0,99.0,0.427
215,1610612737,0021000108,2010-11,47.0,103.2,0.537
216,1610612762,0021000109,2010-11,10.0,104.9,0.476
217,1610612753,0021000109,2010-11,25.0,105.7,0.634
218,1610612766,0021000110,2010-11,30.0,100.8,0.415
219,1610612761,0021000110,2010-11,49.0,103.3,0.268
220,1610612745,0021000111,2010-11,24.0,108.0,0.524
221,1610612764,0021000111,2010-11,21.0,99.6,0.28
222,1610612751,0021000112,2010-11,21.0,100.2,0.293
223,1610612739,0021000112,2010-11,44.0,99.5,0.232
224,1610612744,0021000113,2010-11,22.0,105.5,0.439
225,1610612752,0021000113,2010-11,11.0,108.3,0.512
226,1610612742,0021000114,2010-11,46.0,107.6,0.695
227,1610612763,0021000114,2010-11,27.0,104.4,0.561
228,1610612755,0021000115,2010-11,34.0,104.0,0.5
229,1610612760,0021000115,2010-11,17.0,108.6,0.671
230,1610612746,0021000116,2010-11,38.0,101.8,0.39
231,1610612759,0021000116,2010-11,28.0,109.4,0.744
232,1610612750,0021000117,2010-11,11.0,101.1,0.207
233,1610612758,0021000117,2010-11,33.0,100.6,0.293
234,1610612738,0021000118,2010-11,23.0,104.0,0.683
235,1610612748,0021000118,2010-11,45.0,109.3,0.707
236,1610612744,0021000119,2010-11,31.0,105.5,0.439
237,1610612741,0021000119,2010-11,27.0,105.5,0.756
238,1610612747,0021000120,2010-11,32.0,107.9,0.695
239,1610612743,0021000120,2010-11,43.0,109.5,0.61
240,1610612762,0021000121,2010-11,22.0,104.9,0.476
241,1610612737,0021000121,2010-11,24.0,103.2,0.537
242,1610612745,0021000122,2010-11,36.0,108.0,0.524
243,1610612754,0021000122,2010-11,34.0,101.9,0.451
244,1610612761,0021000123,2010-11,29.0,103.3,0.268
245,1610612753,0021000123,2010-11,34.0,105.7,0.634
246,1610612766,0021000124,2010-11,13.0,100.8,0.415
247,1610612764,0021000124,2010-11,24.0,99.6,0.28
248,1610612752,0021000125,2010-11,9.0,108.3,0.512
249,1610612750,0021000125,2010-11,22.0,101.1,0.207
250,1610612755,0021000126,2010-11,39.0,104.0,0.5
251,1610612742,0021000126,2010-11,43.0,107.6,0.695
252,1610612758,0021000127,2010-11,18.0,100.6,0.293
253,1610612756,0021000127,2010-11,43.0,107.0,0.488
254,1610612757,0021000128,2010-11,28.0,105.6,0.585
255,1610612760,0021000128,2010-11,14.0,108.6,0.671
256,1610612765,0021000129,2010-11,58.0,104.6,0.366
257,1610612746,0021000129,2010-11,28.0,101.8,0.39
258,1610612762,0021000130,2010-11,27.0,104.9,0.476
259,1610612766,0021000130,2010-11,12.0,100.8,0.415
260,1610612753,0021000131,2010-11,38.0,105.7,0.634
261,1610612751,0021000131,2010-11,14.0,100.2,0.293
262,1610612754,0021000132,2010-11,17.0,101.9,0.451
263,1610612739,0021000132,2010-11,45.0,99.5,0.232
264,1610612761,0021000133,2010-11,25.0,103.3,0.268
265,1610612748,0021000133,2010-11,27.0,109.3,0.707
266,1610612764,0021000134,2010-11,56.0,99.6,0.28
267,1610612741,0021000134,2010-11,18.0,105.5,0.756
268,1610612738,0021000135,2010-11,26.0,104.0,0.683
269,1610612763,0021000135,2010-11,28.0,104.4,0.561
270,1610612757,0021000136,2010-11,33.0,105.6,0.585
271,1610612740,0021000136,2010-11,36.0,103.8,0.561
272,1610612744,0021000137,2010-11,32.0,105.5,0.439
273,1610612749,0021000137,2010-11,4.0,99.0,0.427
274,1610612755,0021000138,2010-11,54.0,104.0,0.5
275,1610612759,0021000138,2010-11,44.0,109.4,0.744
276,1610612750,0021000139,2010-11,28.0,101.1,0.207
277,1610612737,0021000139,2010-11,30.0,103.2,0.537
278,1610612765,0021000140,2010-11,47.0,104.6,0.366
279,1610612758,0021000140,2010-11,35.0,100.6,0.293
280,1610612759,0021000141,2010-11,39.0,109.4,0.744
