,TEAM_ID,GAME_ID,SEASON,BENCH_PTS,OFF_RTG,SEASON_W_PCT
0,1610612752,0021600001,2016-17,36.0,104.7,0.378
1,1610612739,0021600001,2016-17,38.0,110.9,0.622
2,1610612762,0021600002,2016-17,16.0,107.4,0.622
3,1610612757,0021600002,2016-17,38.0,107.8,0.5
4,1610612759,0021600003,2016-17,54.0,108.8,0.744
5,1610612744,0021600003,2016-17,16.0,113.2,0.817
6,1610612748,0021600004,2016-17,42.0,105.2,0.5
7,1610612753,0021600004,2016-17,17.0,101.2,0.354
8,1610612742,0021600005,2016-17,36.0,103.7,0.402
9,1610612754,0021600005,2016-17,25.0,106.2,0.512
10,1610612751,0021600006,2016-17,58.0,101.9,0.244
11,1610612738,0021600006,2016-17,40.0,108.6,0.646
12,1610612765,0021600007,2016-17,26.0,103.3,0.451
13,1610612761,0021600007,2016-17,15.0,109.8,0.622
14,1610612766,0021600008,2016-17,30.0,106.4,0.439
15,1610612749,0021600008,2016-17,35.0,106.9,0.512
16,1610612750,0021600009,2016-17,17.0,108.1,0.378
17,1610612763,0021600009,2016-17,29.0,104.7,0.524
18,1610612743,0021600010,2016-17,31.0,110.0,0.488
19,1610612740,0021600010,2016-17,23.0,103.3,0.415
20,1610612760,0021600011,2016-17,39.0,105.0,0.573
21,1610612755,0021600011,2016-17,41.0,100.7,0.341
22,1610612758,0021600012,2016-17,48.0,104.6,0.39
23,1610612756,0021600012,2016-17,34.0,103.9,0.293
24,1610612745,0021600013,2016-17,26.0,111.8,0.671
25,1610612747,0021600013,2016-17,55.0,103.4,0.317
26,1610612764,0021600014,2016-17,38.0,108.5,0.598
27,1610612737,0021600014,2016-17,49.0,102.3,0.524
28,1610612738,0021600015,2016-17,28.0,108.6,0.646
29,1610612741,0021600015,2016-17,29.0,104.6,0.5
30,1610612759,0021600016,2016-17,43.0,108.8,0.744
31,1610612758,0021600016,2016-17,18.0,104.6,0.39
32,1610612746,0021600017,2016-17,45.0,110.3,0.622
33,1610612757,0021600017,2016-17,20.0,107.8,0.5
34,1610612739,0021600018,2016-17,10.0,110.9,0.622
35,1610612761,0021600018,2016-17,20.0,109.8,0.622
36,1610612754,0021600019,2016-17,25.0,106.2,0.512
37,1610612751,0021600019,2016-17,41.0,101.9,0.244
38,1610612753,0021600020,2016-17,31.0,101.2,0.354
39,1610612765,0021600020,2016-17,40.0,103.3,0.451
40,1610612756,0021600021,2016-17,31.0,103.9,0.293
41,1610612760,0021600021,2016-17,15.0,105.0,0.573
42,1610612766,0021600022,2016-17,51.0,106.4,0.439
43,1610612748,0021600022,2016-17,28.0,105.2,0.5
44,1610612745,0021600023,2016-17,26.0,111.8,0.671
45,1610612742,0021600023,2016-17,26.0,103.7,0.402
46,1610612747,0021600024,2016-17,40.0,103.4,0.317
47,1610612762,0021600024,2016-17,34.0,107.4,0.622
48,1610612744,0021600025,2016-17,23.0,113.2,0.817
49,1610612740,0021600025,2016-17,39.0,103.3,0.415
50,1610612737,0021600026,2016-17,51.0,102.3,0.524
51,1610612755,0021600026,2016-17,39.0,100.7,0.341
52,1610612738,0021600027,2016-17,24.0,108.6,0.646
53,1610612766,0021600027,2016-17,34.0,106.4,0.439
54,1610612763,0021600028,2016-17,43.0,104.7,0.524
55,1610612752,0021600028,2016-17,35.0,104.7,0.378
56,1610612753,0021600029,2016-17,29.0,101.2,0.354
57,1610612739,0021600029,2016-17,25.0,110.9,0.622
58,1610612754,0021600030,2016-17,49.0,106.2,0.512
59,1610612741,0021600030,2016-17,58.0,104.6,0.5
60,1610612751,0021600031,2016-17,48.0,101.9,0.244
61,1610612749,0021600031,2016-17,54.0,106.9,0.512
62,1610612740,0021600032,2016-17,33.0,103.3,0.415
63,1610612759,0021600032,2016-17,34.0,108.8,0.744
64,1610612757,0021600033,2016-17,30.0,107.8,0.5
65,1610612743,0021600033,2016-17,24.0,110.0,0.488
66,1610612750,0021600034,2016-17,19.0,108.1,0.378
67,1610612758,0021600034,2016-17,32.0,104.6,0.39
68,1610612762,0021600035,2016-17,37.0,107.4,0.622
69,1610612746,0021600035,2016-17,42.0,110.3,0.622
70,1610612744,0021600036,2016-17,17.0,113.2,0.817
71,1610612756,0021600036,2016-17,29.0,103.9,0.293
72,1610612759,0021600037,2016-17,43.0,108.8,0.744
73,1610612748,0021600037,2016-17,14.0,105.2,0.5
74,1610612749,0021600038,2016-17,31.0,106.9,0.512
75,1610612765,0021600038,2016-17,19.0,103.3,0.451
76,1610612764,0021600039,2016-17,29.0,108.5,0.598
77,1610612763,0021600039,2016-17,49.0,104.7,0.524
78,1610612747,0021600040,2016-17,32.0,103.4,0.317
79,1610612760,0021600040,2016-17,38.0,105.0,0.573
80,1610612742,0021600041,2016-17,39.0,103.7,0.402
81,1610612745,0021600041,2016-17,27.0,111.8,0.671
82,1610612743,0021600042,2016-17,29.0,110.0,0.488
83,1610612761,0021600042,2016-17,19.0,109.8,0.622
84,1610612741,0021600043,2016-17,56.0,104.6,0.5
85,1610612751,0021600043,2016-17,39.0,101.9,0.244
86,1610612758,0021600044,2016-17,38.0,104.6,0.39
87,1610612737,0021600044,2016-17,30.0,102.3,0.524
88,1610612756,0021600045,2016-17,44.0,103.9,0.293
89,1610612746,0021600045,2016-17,37.0,110.3,0.622
90,1610612753,0021600046,2016-17,16.0,101.2,0.354
91,1610612755,0021600046,2016-17,32.0,100.7,0.341
92,1610612745,0021600047,2016-17,32.0,111.8,0.671
93,1610612739,0021600047,2016-17,34.0,110.9,0.622
94,1610612747,0021600048,2016-17,64.0,103.4,0.317
95,1610612754,0021600048,2016-17,36.0,106.2,0.512
96,1610612758,0021600049,2016-17,16.0,104.6,0.39
97,1610612748,0021600049,2016-17,30.0,105.2,0.5
98,1610612752,0021600050,2016-17,19.0,104.7,0.378
99,1610612765,0021600050,2016-17,17.0,103.3,0.451
100,1610612749,0021600051,2016-17,45.0,106.9,0.512
101,1610612740,0021600051,2016-17,19.0,103.3,0.415
102,1610612763,0021600052,2016-17,40.0,104.7,0.524
103,1610612750,0021600052,2016-17,30.0,108.1,0.378
104,1610612762,0021600053,2016-17,45.0,107.4,0.622
105,1610612759,0021600053,2016-17,24.0,108.8,0.744
106,1610612744,0021600054,2016-17,54.0,113.2,0.817
107,1610612757,0021600054,2016-17,39.0,107.8,0.5
108,1610612761,0021600055,2016-17,34.0,109.8,0.622
109,1610612764,0021600055,2016-17,11.0,108.5,0.598
110,1610612755,0021600056,2016-17,41.0,100.7,0.341
111,1610612766,0021600056,2016-17,37.0,106.4,0.439
112,1610612765,0021600057,2016-17,25.0,103.3,0.451
113,1610612751,0021600057,2016-17,50.0,101.9,0.244
114,1610612745,0021600058,2016-17,35.0,111.8,0.671
