,TEAM_ID,GAME_ID,SEASON,BENCH_PTS,OFF_RTG,SEASON_W_PCT
0,1610612738,0021100001,2011-12,32.0,98.9,0.591
1,1610612752,0021100001,2011-12,15.0,101.4,0.545
2,1610612748,0021100002,2011-12,29.0,104.3,0.697
3,1610612742,0021100002,2011-12,47.0,101.0,0.545
4,1610612741,0021100003,2011-12,18.0,104.5,0.758
5,1610612747,0021100003,2011-12,29.0,103.3,0.621
6,1610612753,0021100004,2011-12,25.0,102.4,0.561
7,1610612760,0021100004,2011-12,39.0,107.1,0.712
8,1610612746,0021100005,2011-12,25.0,105.2,0.606
9,1610612744,0021100005,2011-12,28.0,103.1,0.348
10,1610612751,0021100006,2011-12,13.0,99.7,0.333
11,1610612764,0021100006,2011-12,25.0,97.8,0.303
12,1610612749,0021100007,2011-12,35.0,102.4,0.47
13,1610612766,0021100007,2011-12,30.0,92.3,0.106
14,1610612745,0021100008,2011-12,43.0,102.7,0.515
15,1610612753,0021100008,2011-12,40.0,102.4,0.561
16,1610612761,0021100009,2011-12,45.0,98.5,0.348
17,1610612739,0021100009,2011-12,51.0,98.1,0.318
18,1610612765,0021100010,2011-12,17.0,97.8,0.379
19,1610612754,0021100010,2011-12,28.0,103.5,0.636
20,1610612760,0021100011,2011-12,29.0,107.1,0.712
21,1610612750,0021100011,2011-12,35.0,101.5,0.394
22,1610612743,0021100012,2011-12,53.0,106.5,0.576
23,1610612742,0021100012,2011-12,50.0,101.0,0.545
24,1610612763,0021100013,2011-12,27.0,101.0,0.621
25,1610612759,0021100013,2011-12,26.0,108.5,0.758
26,1610612740,0021100014,2011-12,24.0,98.3,0.318
27,1610612756,0021100014,2011-12,39.0,103.5,0.5
28,1610612747,0021100015,2011-12,33.0,103.3,0.621
29,1610612758,0021100015,2011-12,21.0,101.0,0.333
30,1610612755,0021100016,2011-12,45.0,101.7,0.53
31,1610612757,0021100016,2011-12,27.0,102.8,0.424
32,1610612741,0021100017,2011-12,33.0,104.5,0.758
33,1610612744,0021100017,2011-12,17.0,103.1,0.348
34,1610612737,0021100018,2011-12,55.0,102.4,0.606
35,1610612751,0021100018,2011-12,46.0,99.7,0.333
36,1610612738,0021100019,2011-12,40.0,98.9,0.591
37,1610612748,0021100019,2011-12,39.0,104.3,0.697
38,1610612750,0021100020,2011-12,20.0,101.5,0.394
39,1610612749,0021100020,2011-12,32.0,102.4,0.47
40,1610612758,0021100021,2011-12,39.0,101.0,0.333
41,1610612757,0021100021,2011-12,37.0,102.8,0.424
42,1610612762,0021100022,2011-12,41.0,103.7,0.545
43,1610612747,0021100022,2011-12,27.0,103.3,0.621
44,1610612754,0021100023,2011-12,15.0,103.5,0.636
45,1610612761,0021100023,2011-12,30.0,98.5,0.348
46,1610612748,0021100024,2011-12,11.0,104.3,0.697
47,1610612766,0021100024,2011-12,24.0,92.3,0.106
48,1610612764,0021100025,2011-12,30.0,97.8,0.303
49,1610612737,0021100025,2011-12,29.0,102.4,0.606
50,1610612739,0021100026,2011-12,56.0,98.1,0.318
51,1610612765,0021100026,2011-12,25.0,97.8,0.379
52,1610612760,0021100027,2011-12,40.0,107.1,0.712
53,1610612763,0021100027,2011-12,27.0,101.0,0.621
54,1610612738,0021100028,2011-12,33.0,98.9,0.591
55,1610612740,0021100028,2011-12,22.0,98.3,0.318
56,1610612746,0021100029,2011-12,,105.2,0.606
57,1610612759,0021100029,2011-12,,108.5,0.758
58,1610612762,0021100030,2011-12,57.0,103.7,0.545
59,1610612743,0021100030,2011-12,52.0,106.5,0.576
60,1610612755,0021100031,2011-12,48.0,101.7,0.53
61,1610612756,0021100031,2011-12,59.0,103.5,0.5
62,1610612752,0021100032,2011-12,27.0,101.4,0.545
63,1610612744,0021100032,2011-12,36.0,103.1,0.348
64,1610612751,0021100033,2011-12,38.0,99.7,0.333
65,1610612753,0021100033,2011-12,29.0,102.4,0.561
66,1610612759,0021100034,2011-12,34.0,108.5,0.758
67,1610612745,0021100034,2011-12,38.0,102.7,0.515
68,1610612742,0021100035,2011-12,39.0,101.0,0.545
69,1610612760,0021100035,2011-12,35.0,107.1,0.712
70,1610612741,0021100036,2011-12,36.0,104.5,0.758
71,1610612758,0021100036,2011-12,25.0,101.0,0.333
72,1610612743,0021100037,2011-12,32.0,106.5,0.576
73,1610612757,0021100037,2011-12,35.0,102.8,0.424
74,1610612752,0021100038,2011-12,17.0,101.4,0.545
75,1610612747,0021100038,2011-12,40.0,103.3,0.621
76,1610612753,0021100039,2011-12,24.0,102.4,0.561
77,1610612766,0021100039,2011-12,19.0,92.3,0.106
78,1610612739,0021100040,2011-12,29.0,98.1,0.318
79,1610612754,0021100040,2011-12,32.0,103.5,0.636
80,1610612765,0021100041,2011-12,31.0,97.8,0.379
81,1610612738,0021100041,2011-12,31.0,98.9,0.591
82,1610612751,0021100042,2011-12,38.0,99.7,0.333
83,1610612737,0021100042,2011-12,30.0,102.4,0.606
84,1610612745,0021100043,2011-12,40.0,102.7,0.515
85,1610612763,0021100043,2011-12,41.0,101.0,0.621
86,1610612756,0021100044,2011-12,38.0,103.5,0.5
87,1610612740,0021100044,2011-12,24.0,98.3,0.318
88,1610612748,0021100045,2011-12,21.0,104.3,0.697
89,1610612750,0021100045,2011-12,57.0,101.5,0.394
90,1610612764,0021100046,2011-12,39.0,97.8,0.303
