,TEAM_ID,GAME_ID,SEASON,BENCH_PTS,OFF_RTG,SEASON_W_PCT
0,1610612753,0021300001,2013-14,44.0,99.3,0.28
1,1610612754,0021300001,2013-14,26.0,101.5,0.683
2,1610612741,0021300002,2013-14,26.0,99.7,0.585
3,1610612748,0021300002,2013-14,42.0,109.0,0.659
4,1610612746,0021300003,2013-14,34.0,109.4,0.695
5,1610612747,0021300003,2013-14,76.0,101.9,0.329
6,1610612751,0021300004,2013-14,28.0,104.4,0.537
7,1610612739,0021300004,2013-14,34.0,101.3,0.402
8,1610612748,0021300005,2013-14,42.0,109.0,0.659
9,1610612755,0021300005,2013-14,24.0,96.8,0.232
10,1610612738,0021300006,2013-14,21.0,99.7,0.305
11,1610612761,0021300006,2013-14,29.0,105.8,0.585
12,1610612764,0021300007,2013-14,23.0,103.3,0.537
13,1610612765,0021300007,2013-14,23.0,102.9,0.354
14,1610612749,0021300008,2013-14,54.0,100.2,0.183
15,1610612752,0021300008,2013-14,20.0,105.4,0.451
16,1610612766,0021300009,2013-14,25.0,101.2,0.524
17,1610612745,0021300009,2013-14,39.0,108.6,0.659
18,1610612753,0021300010,2013-14,41.0,99.3,0.28
19,1610612750,0021300010,2013-14,26.0,105.6,0.488
20,1610612754,0021300011,2013-14,10.0,101.5,0.683
21,1610612740,0021300011,2013-14,12.0,104.7,0.415
22,1610612737,0021300012,2013-14,32.0,103.4,0.463
23,1610612742,0021300012,2013-14,41.0,109.0,0.598
24,1610612763,0021300013,2013-14,40.0,103.3,0.61
25,1610612759,0021300013,2013-14,53.0,108.2,0.756
26,1610612760,0021300014,2013-14,19.0,108.1,0.72
27,1610612762,0021300014,2013-14,39.0,100.6,0.305
28,1610612757,0021300015,2013-14,12.0,108.3,0.659
29,1610612756,0021300015,2013-14,13.0,107.1,0.585
30,1610612743,0021300016,2013-14,38.0,103.3,0.439
31,1610612758,0021300016,2013-14,27.0,102.9,0.341
32,1610612747,0021300017,2013-14,52.0,101.9,0.329
33,1610612744,0021300017,2013-14,44.0,105.3,0.622
34,1610612752,0021300018,2013-14,23.0,105.4,0.451
35,1610612741,0021300018,2013-14,16.0,99.7,0.585
36,1610612744,0021300019,2013-14,14.0,105.3,0.622
37,1610612746,0021300019,2013-14,25.0,109.4,0.695
38,1610612739,0021300020,2013-14,43.0,101.3,0.402
39,1610612766,0021300020,2013-14,31.0,101.2,0.524
40,1610612740,0021300021,2013-14,25.0,104.7,0.415
41,1610612753,0021300021,2013-14,38.0,99.3,0.28
42,1610612755,0021300022,2013-14,24.0,96.8,0.232
43,1610612764,0021300022,2013-14,32.0,103.3,0.537
44,1610612761,0021300023,2013-14,17.0,105.8,0.585
45,1610612737,0021300023,2013-14,23.0,103.4,0.463
46,1610612749,0021300024,2013-14,66.0,100.2,0.183
47,1610612738,0021300024,2013-14,34.0,99.7,0.305
48,1610612742,0021300025,2013-14,50.0,109.0,0.598
49,1610612745,0021300025,2013-14,37.0,108.6,0.659
50,1610612765,0021300026,2013-14,38.0,102.9,0.354
51,1610612763,0021300026,2013-14,34.0,103.3,0.61
52,1610612760,0021300027,2013-14,41.0,108.1,0.72
53,1610612750,0021300027,2013-14,29.0,105.6,0.488
54,1610612748,0021300028,2013-14,22.0,109.0,0.659
55,1610612751,0021300028,2013-14,36.0,104.4,0.537
56,1610612757,0021300029,2013-14,26.0,108.3,0.659
57,1610612743,0021300029,2013-14,55.0,103.3,0.439
58,1610612762,0021300030,2013-14,20.0,100.6,0.305
59,1610612756,0021300030,2013-14,35.0,107.1,0.585
60,1610612746,0021300031,2013-14,33.0,109.4,0.695
61,1610612758,0021300031,2013-14,44.0,102.9,0.341
62,1610612759,0021300032,2013-14,26.0,108.2,0.756
63,1610612747,0021300032,2013-14,45.0,101.9,0.329
64,1610612739,0021300033,2013-14,24.0,101.3,0.402
65,1610612754,0021300033,2013-14,24.0,101.5,0.683
66,1610612741,0021300034,2013-14,30.0,99.7,0.585
67,1610612755,0021300034,2013-14,29.0,96.8,0.232
68,1610612766,0021300035,2013-14,51.0,101.2,0.524
69,1610612740,0021300035,2013-14,44.0,104.7,0.415
70,1610612763,0021300036,2013-14,28.0,103.3,0.61
71,1610612742,0021300036,2013-14,19.0,109.0,0.598
72,1610612761,0021300037,2013-14,30.0,105.8,0.585
73,1610612749,0021300037,2013-14,45.0,100.2,0.183
74,1610612745,0021300038,2013-14,18.0,108.6,0.659
75,1610612762,0021300038,2013-14,32.0,100.6,0.305
76,1610612759,0021300039,2013-14,55.0,108.2,0.756
77,1610612757,0021300039,2013-14,23.0,108.3,0.659
78,1610612758,0021300040,2013-14,65.0,102.9,0.341
79,1610612744,0021300040,2013-14,23.0,105.3,0.622
80,1610612738,0021300041,2013-14,38.0,99.7,0.305
81,1610612765,0021300041,2013-14,33.0,102.9,0.354
